batch,priority,status,title,url,repo_path,action
013,185,deep_read,"How Lunar Strike builds a Moon from NASA data, ESA imagery and photogrammetry | Creative B",https://www.creativebloq.com/3d/video-game-design/how-lunar-strike-builds-a-moon-from-nasa-data-esa-imagery-and-photogrammetry,/Users/nothingfear/overnight-ai-aesthetic/out/a-c1-20260603-040013-q80-how-lunar-strike-builds-a-moon-from-nasa-data-esa-.md,kept
013,186,deep_read,Coorg Kannada Type Family Gives 50 Million Newspaper Readers a Reason to Smile &#8211; Eye,https://eyeondesign.aiga.org/coorg-kannada-type-family-gives-50-million-newspaper-readers-a-reason-to-smile/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c1-20260603-035424-q82-coorg-kannada-type-family-gives-50-million-newspap.md,kept
013,187,read_index,Contact | It&#x27;s Nice That,https://www.itsnicethat.com/contact,/Users/nothingfear/overnight-ai-aesthetic/out/a-c1-20260603-035529-q81-contact-it-x27-s-nice-that.md,kept
013,188,deep_read,Your Prototype Is Not Being Honest With Your Users (And Here’s How To Fix It),https://www.smashingmagazine.com/2026/05/prototype-users-fix-protopie,/tmp/design-study/auto-v5/design/a-20260604-020634-q9D-your-prototype-is-not-being-honest-with-your-users.md,kept
013,189,deep_read,Edifier T5s review: a subwoofer that puts quality above volume | Creative Bloq,https://www.creativebloq.com/tech/peripherals/the-affordable-edifier-t5s-subwoofer-puts-quality-above-noise,/Users/nothingfear/overnight-ai-aesthetic/out/a-c1-20260603-040035-q80-edifier-t5s-review-a-subwoofer-that-puts-quality-a.md,kept
013,190,deep_read,"""The future is one person making a whole film,"" says director of AI movie that hijacked Ca",https://www.creativebloq.com/ai/the-future-is-one-person-making-a-whole-film-says-director-of-first-ai-movie-at-cannes,/Users/nothingfear/overnight-ai-aesthetic/out/a-c1-20260603-040034-q80-the-future-is-one-person-making-a-whole-film-says-.md,kept
013,191,read_index,Forward Thinking,https://www.itsnicethat.com/forward-thinking,/Users/nothingfear/overnight-ai-aesthetic/out/a-c1-20260603-035547-q80-forward-thinking.md,kept
013,192,deep_read,Will Nvidia RTX Spark laptops end the Mac vs Windows debate for creatives? | Creative Bloq,https://www.creativebloq.com/tech/laptops/will-nvidia-rtx-spark-laptops-end-the-mac-vs-windows-debate-for-creatives,/Users/nothingfear/overnight-ai-aesthetic/out/a-c1-20260603-040006-q80-will-nvidia-rtx-spark-laptops-end-the-mac-vs-windo.md,kept
013,193,read_index,Legal | Web Designer Depot,https://webdesignerdepot.com/legal/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c1-20260603-040205-q81-legal-web-designer-depot.md,kept
013,194,deep_read,Paula Scher’s Mind-Bending Maps,https://www.printmag.com/designer-interviews/paula-scher-maps,/tmp/design-study/auto-v5/design/a-20260603-233723-q9D-paula-scher-s-mind-bending-maps.md,kept
013,195,deep_read,All the Taylor Swift x Toy Story 5 Easter Eggs so far | Creative Bloq,https://www.creativebloq.com/design/branding/all-the-taylor-swift-toy-story-5-easter-eggs-so-far,/Users/nothingfear/overnight-ai-aesthetic/out/a-c1-20260603-040019-q80-all-the-taylor-swift-x-toy-story-5-easter-eggs-so-.md,kept
013,196,read_index,Terms and Conditions| It&#x27;s Nice That,https://www.itsnicethat.com/terms-conditions,/Users/nothingfear/overnight-ai-aesthetic/out/a-c4-20260603-171740-q81-terms-and-conditions-it-x27-s-nice-that.md,kept
013,197,deep_read,These ingenious optical illusions are hiding in some of our favourite games | Creative Blo,https://www.creativebloq.com/3d/video-game-design/these-ingenious-optical-illusions-make-game-development-easier,/Users/nothingfear/overnight-ai-aesthetic/out/a-c1-20260603-040024-q80-these-ingenious-optical-illusions-are-hiding-in-so.md,kept
013,198,deep_read,How I kitted out my art studio in a small apartment in the Austrian Alps | Creative Bloq,https://www.creativebloq.com/art/digital-art/welcome-to-my-art-studio-in-the-austrian-alps,/Users/nothingfear/overnight-ai-aesthetic/out/a-c1-20260603-040022-q80-how-i-kitted-out-my-art-studio-in-a-small-apartmen.md,kept
013,199,read_index,First Thing I Ever Designed &#8211; Eye on Design,https://eyeondesign.aiga.org/category/design-series/first-thing-ever-designed/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c2-20260603-095956-q82-first-thing-i-ever-designed-8211-eye-on-design.md,kept
013,200,read_index,Design History 101 &#8211; Eye on Design,https://eyeondesign.aiga.org/category/design-series/design-history-101/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c2-20260603-095539-q80-design-history-101-8211-eye-on-design.md,kept
013,201,read_index,Design + Education &#8211; Eye on Design,https://eyeondesign.aiga.org/category/design-plus/design-plus-education/,/Users/nothingfear/overnight-ai-aesthetic/out/a-20260603-033440-q79-design-education-8211-eye-on-design.md,kept
013,202,read_index,Books &#8211; Eye on Design,https://eyeondesign.aiga.org/category/design/books/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c2-20260603-095230-q81-books-8211-eye-on-design.md,kept
013,203,read_index,Design + Sexuality &#8211; Eye on Design,https://eyeondesign.aiga.org/category/design-plus/design-sex/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c2-20260603-095914-q83-design-sexuality-8211-eye-on-design.md,kept
013,204,read_index,Work,https://www.pentagram.com/news/category/work,/Users/nothingfear/overnight-ai-aesthetic/out/a-c6-20260603-183206-q99-work.md,kept
013,205,read_index,Preview,https://www.pentagram.com/news/category/preview,/Users/nothingfear/overnight-ai-aesthetic/out/a-c6-20260603-183234-q95-preview.md,kept
013,206,deep_read,MedExpress,https://www.pentagram.com/work/medexpress,/Users/nothingfear/overnight-ai-aesthetic/out/a-c6-20260603-183310-q88-medexpress.md,kept
013,207,read_index,UX &amp; Usability | Web Designer Depot,https://webdesignerdepot.com/category/ux-usability/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c4-20260603-172113-q99-ux-amp-usability-web-designer-depot.md,kept
013,208,read_index,Pentagram,https://www.pentagram.com/technology,/Users/nothingfear/overnight-ai-aesthetic/out/a-c6-20260603-183041-q92-pentagram.md,kept
013,209,read_index,Noah Davis | Web Designer Depot,https://webdesignerdepot.com/author/noahdavis/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c4-20260603-172132-q98-noah-davis-web-designer-depot.md,kept
013,210,read_index,Alex Harper | Web Designer Depot,https://webdesignerdepot.com/author/alexharper/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c4-20260603-172158-q95-alex-harper-web-designer-depot.md,kept
013,211,read_index,Simon Sterne | Web Designer Depot,https://webdesignerdepot.com/author/simon-sterne/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c4-20260603-172208-q99-simon-sterne-web-designer-depot.md,kept
013,212,read_index,Visual &amp; UI Design | Web Designer Depot,https://webdesignerdepot.com/category/visual-ui-design/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c4-20260603-172118-q95-visual-amp-ui-design-web-designer-depot.md,kept
013,213,read_index,Louise North | Web Designer Depot,https://webdesignerdepot.com/author/louise-north/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c4-20260603-172141-q99-louise-north-web-designer-depot.md,kept
013,214,deep_read,Giorgia Lupi: Data Humanism at Gallerie d&#039;Italia,https://www.pentagram.com/work/giorgia-lupi-data-humanism-at-gallerie-d-italia,/Users/nothingfear/overnight-ai-aesthetic/out/a-c6-20260603-183424-q100-giorgia-lupi-data-humanism-at-gallerie-d-039-itali.md,kept
014,215,deep_read,Climate Tech Map,https://www.pentagram.com/work/climate-tech-map,/Users/nothingfear/overnight-ai-aesthetic/out/a-c6-20260603-183456-q98-climate-tech-map.md,kept
014,216,read_index,Publications,https://www.pentagram.com/news/category/publications,/Users/nothingfear/overnight-ai-aesthetic/out/a-c6-20260603-183243-q100-publications.md,kept
014,217,read_index,Web Designer Depot,https://webdesignerdepot.com/?post_type=post,/Users/nothingfear/overnight-ai-aesthetic/out/a-c4-20260603-172254-q91-web-designer-depot.md,kept
014,218,read_index,Inspiration | Web Designer Depot,https://webdesignerdepot.com/category/inspiration/page/101/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c4-20260603-172612-q86-inspiration-web-designer-depot.md,kept
014,219,read_index,Pentagram,https://www.pentagram.com/finance,/Users/nothingfear/overnight-ai-aesthetic/out/a-c6-20260603-183126-q80-pentagram.md,kept
014,220,deep_read,Sascha Lobe Launches London-Based Design Practice,https://www.pentagram.com/news/sascha-lobe-launches-london-based-design-practice,/Users/nothingfear/overnight-ai-aesthetic/out/a-c7-20260603-120651-q79-sascha-lobe-launches-london-based-design-practice.md,kept
014,221,read_infrastructure,https://eyeondesign.aiga.org/wp-json/,https://eyeondesign.aiga.org/wp-json/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c2-20260603-094923-q74-https-eyeondesign-aiga-org-wp-json.md,kept
014,222,deep_read,"Efficiently Simplifying Navigation, Part 1: Information Architecture — Smashing Magazine",https://www.smashingmagazine.com/2013/12/efficiently-simplifying-navigation-information-architecture/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c8-20260603-193336-q96-efficiently-simplifying-navigation-part-1-informat.md,kept
014,223,deep_read,Wireframing: The Perfectionist’s Guide — Smashing Magazine,https://www.smashingmagazine.com/2016/11/wireframe-perfectionist-guide/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c8-20260603-193628-q100-wireframing-the-perfectionist-s-guide-smashing-mag.md,kept
014,224,deep_read,An Overview Of The Most Common UX Design Deliverables — Smashing Magazine,https://www.smashingmagazine.com/2017/09/comprehensive-overview-ux-design-deliverables/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c8-20260603-193557-q100-an-overview-of-the-most-common-ux-design-deliverab.md,kept
014,225,missing_source,Emigre: Magazine #51,https://www.emigre.com/Magazine/51,/tmp/design-study/auto-v5/design/a-20260603-225103-q7D-emigre-magazine-51.md,missing_source
014,226,read_index,Where Designers Work &#8211; Eye on Design,https://eyeondesign.aiga.org/category/design-series/where-designers-work/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c2-20260603-095922-q73-where-designers-work-8211-eye-on-design.md,kept
014,227,deep_read,"Dear Rounded Corners, You Win",https://webdesignerdepot.com/dear-rounded-corners-you-win/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c4-20260603-172447-q100-dear-rounded-corners-you-win.md,kept
014,228,read_index,Freelancing &amp; Clients | Web Designer Depot,https://webdesignerdepot.com/category/freelancing-clients/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c4-20260603-172109-q98-freelancing-amp-clients-web-designer-depot.md,kept
014,229,read_index,Web Development | Web Designer Depot,https://webdesignerdepot.com/category/web-development/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c4-20260603-172122-q100-web-development-web-designer-depot.md,kept
014,230,read_index,AI &amp; Tech | Web Designer Depot,https://webdesignerdepot.com/category/ai-tech/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c4-20260603-172104-q98-ai-amp-tech-web-designer-depot.md,kept
014,231,read_index,WDD Staff | Web Designer Depot,https://webdesignerdepot.com/author/webdesignerdepot-staff/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c4-20260603-172220-q93-wdd-staff-web-designer-depot.md,kept
014,232,read_index,Page 2 &#8211; Web Designer Depot,https://webdesignerdepot.com/page/2/?post_type=post,/Users/nothingfear/overnight-ai-aesthetic/out/a-c4-20260603-172258-q100-page-2-8211-web-designer-depot.md,kept
014,233,read_index,Satire &#8211; Eye on Design,https://eyeondesign.aiga.org/category/design/satire/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c3-20260603-100109-q83-satire-8211-eye-on-design.md,kept
014,234,deep_read,"Dear Loading Spinner, We Need to Talk",https://webdesignerdepot.com/dear-loading-spinner-we-need-to-talk/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c4-20260603-172457-q98-dear-loading-spinner-we-need-to-talk.md,kept
014,235,read_index,Carrie Cousins | Web Designer Depot,https://webdesignerdepot.com/author/carrie-cousins/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c4-20260603-172429-q80-carrie-cousins-web-designer-depot.md,kept
014,236,deep_read,Dear Hamburger Menu: It’s Not the &#039;90s Anymore,https://webdesignerdepot.com/dear-hamburger-menu-its-not-the-90s-anymore/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c4-20260603-172443-q99-dear-hamburger-menu-it-s-not-the-039-90s-anymore.md,kept
014,237,read_index,Page 3 &#8211; Web Designer Depot,https://webdesignerdepot.com/page/3/?post_type=post,/Users/nothingfear/overnight-ai-aesthetic/out/a-c4-20260603-172303-q97-page-3-8211-web-designer-depot.md,kept
014,238,read_index,Web Designer Depot,https://webdesignerdepot.com/feed/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c4-20260603-171924-q77-web-designer-depot.md,kept
014,239,read_index,Inspiration | Web Designer Depot,https://webdesignerdepot.com/category/visual-ui-design/inspiration/page/2/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c4-20260603-172415-q87-inspiration-web-designer-depot.md,kept
014,240,read_index,Inspiration | Web Designer Depot,https://webdesignerdepot.com/category/inspiration/page/2/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c4-20260603-172603-q87-inspiration-web-designer-depot.md,kept
014,241,deep_read,LL Blankenhorn &#8211; Typographica,https://typographica.org/typeface-reviews/ll-blankenhorn/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c5-20260603-180418-q89-ll-blankenhorn-8211-typographica.md,kept
014,242,read_index,Ellis Tree,https://www.itsnicethat.com/authors/ellis-tree,/Users/nothingfear/overnight-ai-aesthetic/out/a-c1-20260603-035555-q79-ellis-tree.md,kept
014,243,deep_read,Tomasa &#8211; Typographica,https://typographica.org/typeface-reviews/tomasa/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c5-20260603-180406-q85-tomasa-8211-typographica.md,kept
014,244,deep_read,Sandoll Chilseong Shipyard &#8211; Typographica,https://typographica.org/typeface-reviews/sandoll-chilseong-shipyard/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c1-20260603-042243-q79-sandoll-chilseong-shipyard-8211-typographica.md,kept
015,245,read_index,About &#8211; Eye on Design,https://eyeondesign.aiga.org/about/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c1-20260603-035254-q77-about-8211-eye-on-design.md,kept
015,246,read_index,Jenny Brewer,https://www.itsnicethat.com/authors/jenny-brewer,/Users/nothingfear/overnight-ai-aesthetic/out/a-c1-20260603-035551-q75-jenny-brewer.md,kept
015,247,skimmed,The ultimate logo quiz: think you know your 2020s logos? | Creative Bloq,https://www.creativebloq.com/design/logos-icons/the-ultimate-logo-quiz-think-you-know-your-2020s-logos,/Users/nothingfear/overnight-ai-aesthetic/out/a-c1-20260603-040002-q76-the-ultimate-logo-quiz-think-you-know-your-2020s-l.md,kept
015,248,deep_read,Graphit &#8211; Typographica,https://typographica.org/typeface-reviews/graphit/,/Users/nothingfear/overnight-ai-aesthetic/out/a-c5-20260603-180422-q82-graphit-8211-typographica.md,kept
015,249,read_index,Work | It&#x27;s Nice That,https://www.itsnicethat.com/articles,/Users/nothingfear/overnight-ai-aesthetic/out/a-c1-20260603-133308-q79-work-it-x27-s-nice-that.md,kept
015,250,deep_read,Poetry Magazine,https://www.pentagram.com/work/poetry-magazine,/Users/nothingfear/overnight-ai-aesthetic/out/a-c6-20260603-183528-q72-poetry-magazine.md,kept
015,251,missing_source,Brand - Wikipedia,https://en.wikipedia.org/wiki/Brand,/tmp/design-study/auto-v5/design/a-20260603-184550-q9D-brand-wikipedia.md,missing_source
015,252,missing_source,Brand - Wikipedia,https://en.wikipedia.org/w/index.php?title=Brand&amp%3Baction=edit&amp%3Bsection=49,/tmp/design-study/auto-v5/design/a-20260603-185949-q9D-brand-wikipedia.md,missing_source
015,253,missing_source,Sustainable design - Wikipedia,https://en.wikipedia.org/wiki/Sustainable_design,/tmp/design-study/auto-v5/design/a-20260603-170749-q9D-sustainable-design-wikipedia.md,missing_source
015,254,missing_source,Sustainable design - Wikipedia,https://en.wikipedia.org/w/index.php?title=Sustainable_design&amp%3Baction=edit&amp%3Bsection=11,/tmp/design-study/auto-v5/design/a-20260603-172810-q9D-sustainable-design-wikipedia.md,missing_source
015,255,missing_source,Sustainable design - Wikipedia,https://en.wikipedia.org/w/index.php?title=Sustainable_design&amp%3Baction=edit&amp%3Bsection=4,/tmp/design-study/auto-v5/design/a-20260603-175514-q9D-sustainable-design-wikipedia.md,missing_source
015,256,missing_source,Sustainable design - Wikipedia,https://en.wikipedia.org/w/index.php?title=Sustainable_design&amp%3Boldid=1354952447,/tmp/design-study/auto-v5/design/a-20260603-184741-q9D-sustainable-design-wikipedia.md,missing_source
015,257,missing_source,Sustainable design - Wikipedia,https://en.wikipedia.org/w/index.php?title=Sustainable_design&amp%3Baction=edit&amp%3Bsection=33,/tmp/design-study/auto-v5/design/a-20260603-185901-q9D-sustainable-design-wikipedia.md,missing_source
015,258,missing_source,Sustainable design - Wikipedia,https://en.wikipedia.org/w/index.php?title=Sustainable_design&amp%3Baction=edit&amp%3Bsection=36,/tmp/design-study/auto-v5/design/a-20260603-211112-q9D-sustainable-design-wikipedia.md,missing_source
015,259,missing_source,Sustainable design - Wikipedia,https://en.wikipedia.org/w/index.php?title=Sustainable_design&amp%3Baction=edit,/tmp/design-study/auto-v5/design/a-20260603-211237-q9D-sustainable-design-wikipedia.md,missing_source
015,260,missing_source,Times New Roman - Wikipedia,https://en.wikipedia.org/wiki/Times_New_Roman,/tmp/design-study/auto-v5/design/a-20260603-210352-q9D-times-new-roman-wikipedia.md,missing_source
015,261,missing_source,Shades of green - Wikipedia,https://en.wikipedia.org/wiki/Shades_of_green,/tmp/design-study/auto-v5/design/a-20260603-210314-q8D-shades-of-green-wikipedia.md,missing_source
015,262,missing_source,Philip Johnson - Wikipedia,https://en.wikipedia.org/wiki/Philip_Johnson,/tmp/design-study/auto-v5/design/a-20260603-183817-q9D-philip-johnson-wikipedia.md,missing_source
015,263,missing_source,Alvar Aalto - Wikipedia,https://en.wikipedia.org/wiki/Alvar_Aalto,/tmp/design-study/auto-v5/design/a-20260603-174408-q9D-alvar-aalto-wikipedia.md,missing_source
015,264,missing_source,Alvar Aalto - Wikipedia,https://en.wikipedia.org/w/index.php?title=Alvar_Aalto&amp%3Bprintable=yes,/tmp/design-study/auto-v5/design/a-20260603-184938-q9D-alvar-aalto-wikipedia.md,missing_source
015,265,missing_source,THE MOTHER OF ALL HTML COLOR CHARTS index and reference,https://web.archive.org/web/20160327035736/http://www.tx4.us/moacolor.htm,/tmp/design-study/auto-v5/design/a-20260604-021125-q9D-the-mother-of-all-html-color-charts-index-and-refe.md,missing_source
015,266,missing_source,Paula Scher - Wikipedia,https://en.wikipedia.org/wiki/Paula_Scher,/tmp/design-study/auto-v5/design/a-20260603-153134-q9D-paula-scher-wikipedia.md,missing_source
015,267,missing_source,Paula Scher - Wikipedia,https://en.wikipedia.org/w/index.php?title=Paula_Scher&amp%3Baction=edit&amp%3Bsection=35,/tmp/design-study/auto-v5/design/a-20260603-171949-q9D-paula-scher-wikipedia.md,missing_source
015,268,missing_source,Paula Scher - Wikipedia,https://en.wikipedia.org/w/index.php?title=Paula_Scher&amp%3Baction=edit&amp%3Bsection=29,/tmp/design-study/auto-v5/design/a-20260603-173017-q9D-paula-scher-wikipedia.md,missing_source
015,269,missing_source,Paula Scher - Wikipedia,https://en.wikipedia.org/w/index.php?title=Paula_Scher&amp%3Baction=edit&amp%3Bsection=25,/tmp/design-study/auto-v5/design/a-20260603-173536-q9D-paula-scher-wikipedia.md,missing_source
015,270,missing_source,Paula Scher - Wikipedia,https://en.wikipedia.org/w/index.php?title=Paula_Scher&amp%3Baction=edit&amp%3Bsection=13,/tmp/design-study/auto-v5/design/a-20260603-174222-q9D-paula-scher-wikipedia.md,missing_source
015,271,missing_source,Pixel art - Wikipedia,https://en.wikipedia.org/wiki/Pixel_art,/tmp/design-study/auto-v5/design/a-20260603-213034-q9D-pixel-art-wikipedia.md,missing_source
015,272,missing_source,User interface - Wikipedia,https://en.wikipedia.org/wiki/Human%E2%80%93machine_interface,/tmp/design-study/auto-v5/design/a-20260603-211459-q8D-user-interface-wikipedia.md,missing_source
015,273,missing_source,Interior architecture - Wikipedia,https://en.wikipedia.org/wiki/Interior_architecture,/tmp/design-study/auto-v5/design/a-20260603-173550-q9D-interior-architecture-wikipedia.md,missing_source
015,274,missing_source,Interior architecture - Wikipedia,https://en.wikipedia.org/w/index.php?title=Interior_architecture&amp%3Baction=edit&amp%3Bsection=13,/tmp/design-study/auto-v5/design/a-20260603-184407-q9D-interior-architecture-wikipedia.md,missing_source
016,707,deep_read,Pentagram (design firm) - Wikipedia,https://en.wikipedia.org/wiki/Pentagram_(design_firm),/Users/nothingfear/overnight-ai-aesthetic/out/a-c9-20260603-195449-q100-pentagram-design-firm-wikipedia.md,kept
016,708,deep_read,De Stijl - Wikipedia,https://en.wikipedia.org/wiki/De_Stijl,/Users/nothingfear/overnight-ai-aesthetic/out/a-c3-20260603-165215-q95-de-stijl-wikipedia.md,kept
016,709,deep_read,Milton Glaser - Wikipedia,https://en.wikipedia.org/wiki/Milton_Glaser,/Users/nothingfear/overnight-ai-aesthetic/out/a-c7-20260603-121748-q100-milton-glaser-wikipedia.md,kept
016,710,deep_read,"Kerry William Purcell, Wim Crouwel",https://web.archive.org/web/20120425141434/http://kerrywilliampurcell.tumblr.com/post/10047644883/wim-crouwel,/Users/nothingfear/overnight-ai-aesthetic/out/a-c10-20260603-202815-q100-kerry-william-purcell-wim-crouwel.md,kept
016,711,duplicate_read,De Stijl - Wikipedia,https://en.wikipedia.org/w/index.php?title=De_Stijl&amp;oldid=1357199287,/Users/nothingfear/overnight-ai-aesthetic/out/a-c10-20260603-203816-q100-de-stijl-wikipedia.md,duplicate_of_708
016,712,deep_read,Massimo Vignelli - Wikipedia,https://en.wikipedia.org/wiki/Massimo_Vignelli,/Users/nothingfear/overnight-ai-aesthetic/out/a-c3-20260603-165128-q94-massimo-vignelli-wikipedia.md,kept
016,713,deep_read,"Biography | Paul Rand, American Modernist (1914-1996)",https://web.archive.org/web/20180823213914/http://www.paul-rand.com/foundation/biography,/Users/nothingfear/overnight-ai-aesthetic/out/a-c7-20260603-121046-q100-biography-paul-rand-american-modernist-1914-1996.md,kept
016,714,metadata_read,Massimo Vignelli - Wikidata,https://www.wikidata.org/wiki/Special:EntityPage/Q2317903,/Users/nothingfear/overnight-ai-aesthetic/out/a-c9-20260603-195546-q91-massimo-vignelli-wikidata.md,wikidata_metadata
016,715,duplicate_read,Massimo Vignelli - Wikipedia,https://en.wikipedia.org/w/index.php?title=Massimo_Vignelli&amp;action=edit&amp;section=,/Users/nothingfear/overnight-ai-aesthetic/out/a-c9-20260603-195612-q100-massimo-vignelli-wikipedia.md,duplicate_of_712
016,716,duplicate_read,Massimo Vignelli - Wikipedia,https://en.wikipedia.org/w/index.php?title=Massimo_Vignelli&amp;action=edit,/Users/nothingfear/overnight-ai-aesthetic/out/a-c9-20260603-195628-q100-massimo-vignelli-wikipedia.md,duplicate_of_712
016,717,metadata_read,Massimo Vignelli - Wikidata,https://www.wikidata.org/wiki/Q2317903,/Users/nothingfear/overnight-ai-aesthetic/out/a-c9-20260603-200610-q91-massimo-vignelli-wikidata.md,wikidata_metadata
016,718,duplicate_read,Massimo Vignelli - Wikipedia,https://en.wikipedia.org/w/index.php?title=Massimo_Vignelli&amp;oldid=1356003768,/Users/nothingfear/overnight-ai-aesthetic/out/a-c9-20260603-200942-q100-massimo-vignelli-wikipedia.md,duplicate_of_712
016,719,deep_read,Logo - Wikipedia,https://en.wikipedia.org/wiki/Logo,/Users/nothingfear/overnight-ai-aesthetic/out/a-c2-20260603-093403-q95-logo-wikipedia.md,kept
016,720,duplicate_read,Logo - Wikipedia,https://en.wikipedia.org/w/index.php?title=Logo&amp;action=edit,/Users/nothingfear/overnight-ai-aesthetic/out/a-c5-20260603-113045-q100-logo-wikipedia.md,duplicate_of_719
016,721,duplicate_read,Logo - Wikipedia,https://en.wikipedia.org/w/index.php?title=Logo&amp;oldid=1355129495,/Users/nothingfear/overnight-ai-aesthetic/out/a-c6-20260603-113609-q100-logo-wikipedia.md,duplicate_of_719
016,722,deep_read,Cassandre - Wikipedia,https://en.wikipedia.org/wiki/A.M._Cassandre,/Users/nothingfear/overnight-ai-aesthetic/out/a-c2-20260603-094710-q93-cassandre-wikipedia.md,kept
016,723,metadata_read,logo - Wikidata,https://www.wikidata.org/wiki/Special:EntityPage/Q1886349,/Users/nothingfear/overnight-ai-aesthetic/out/a-c5-20260603-113039-q84-logo-wikidata.md,wikidata_metadata
016,724,metadata_read,logo - Wikidata,https://www.wikidata.org/wiki/Q1886349,/Users/nothingfear/overnight-ai-aesthetic/out/a-c6-20260603-113457-q84-logo-wikidata.md,wikidata_metadata
017,840,deep_read,Graphic design - Wikipedia,https://en.wikipedia.org/wiki/Graphic_design,/Users/nothingfear/overnight-ai-aesthetic/out/a-20260603-033033-q85-graphic-design-wikipedia.md,kept
017,841,duplicate_read,Graphic design - Wikipedia,https://en.wikipedia.org/wiki/Editorial_design,/Users/nothingfear/overnight-ai-aesthetic/out/a-20260603-033037-q85-graphic-design-wikipedia.md,redirect_duplicate_of_840
017,842,deep_read,Design - Wikipedia,https://en.wikipedia.org/wiki/Design,/Users/nothingfear/overnight-ai-aesthetic/out/a-20260603-033042-q85-design-wikipedia.md,kept
017,843,deep_read,Stefan Sagmeister - Wikipedia,https://en.wikipedia.org/wiki/Stefan_Sagmeister,/Users/nothingfear/overnight-ai-aesthetic/out/a-20260603-033050-q84-stefan-sagmeister-wikipedia.md,kept
017,844,deep_read,International Typographic Style - Wikipedia,https://en.wikipedia.org/wiki/International_Typographic_Style,/Users/nothingfear/overnight-ai-aesthetic/out/a-20260603-033055-q86-international-typographic-style-wikipedia.md,kept
017,845,deep_read,CMYK color model - Wikipedia,https://en.wikipedia.org/wiki/CMYK_color_model,/Users/nothingfear/overnight-ai-aesthetic/out/a-c2-20260603-093623-q93-cmyk-color-model-wikipedia.md,kept
017,846,deep_read,Typeface - Wikipedia,https://en.wikipedia.org/wiki/Typeface,/Users/nothingfear/overnight-ai-aesthetic/out/a-c3-20260603-165424-q91-typeface-wikipedia.md,kept
017,847,deep_read,Leading - Wikipedia,https://en.wikipedia.org/wiki/Leading,/Users/nothingfear/overnight-ai-aesthetic/out/a-20260603-033119-q84-leading-wikipedia.md,kept
017,848,deep_read,Letter spacing - Wikipedia,https://en.wikipedia.org/wiki/Tracking_(typography),/Users/nothingfear/overnight-ai-aesthetic/out/a-20260603-033120-q84-letter-spacing-wikipedia.md,kept
017,849,deep_read,Typographic alignment - Wikipedia,https://en.wikipedia.org/wiki/Alignment_(typesetting),/Users/nothingfear/overnight-ai-aesthetic/out/a-20260603-033122-q84-typographic-alignment-wikipedia.md,kept
017,850,deep_read,Print design - Wikipedia,https://en.wikipedia.org/wiki/Print_design,/Users/nothingfear/overnight-ai-aesthetic/out/a-c2-20260603-093353-q95-print-design-wikipedia.md,kept
017,851,deep_read,Industrial design - Wikipedia,https://en.wikipedia.org/wiki/Industrial_design,/Users/nothingfear/overnight-ai-aesthetic/out/a-c6-20260603-114258-q100-industrial-design-wikipedia.md,kept
017,852,deep_read,Josef Müller-Brockmann - Wikipedia,https://en.wikipedia.org/wiki/Josef_M%C3%BCller-Brockmann,/Users/nothingfear/overnight-ai-aesthetic/out/a-c1-20260603-034455-q83-josef-m-ller-brockmann-wikipedia.md,kept
017,853,deep_read,Swiss Style (design) - Wikipedia,https://en.wikipedia.org/wiki/Swiss_Style_(design),/Users/nothingfear/overnight-ai-aesthetic/out/a-c1-20260603-034500-q76-swiss-style-design-wikipedia.md,kept
